CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,Option_CPS,Option_FL,Option_UH,Option_Read,Option_Math,LANGTEST_COG,BOOKID,CM033Q01S,CM033Q01T,CM474Q01S,CM474Q01T,CM155Q01S,CM155Q01T,CM155Q04S,CM155Q04T,CM411Q01S,CM411Q01T,CM411Q02S,CM411Q02T,CM803Q01S,CM803Q01T,CM442Q02S,CM442Q02T,CM034Q01S,CM034Q01T,CM305Q01S,CM305Q01T,CM496Q01S,CM496Q01T,CM496Q02S,CM496Q02T,CM423Q01S,CM423Q01T,CM603Q01S,CM603Q01T,CM571Q01S,CM571Q01T,CM564Q01S,CM564Q01T,CM564Q02S,CM564Q02T,total_raw,total_time
446,MAC,44600035,44600030,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,29310,1,60399,0,1456,1,78573,1,151696,1,73901,0,60178,1,141092,1,113136,1,100338,1,41316,1,63042,1,23395,1,130202,1,134713,1,3983,1,24901,15,1231631
446,MAC,44600035,44600521,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,33955,0,18422,0,60450,0,81101,0,172909,1,69100,0,124947,0,131434,0,41524,1,58715,1,213320,1,87933,0,22210,0,89696,1,135151,0,26018,1,233217,7,1600102
446,MAC,44600035,44600262,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,57096,1,39413,1,1596,1,98746,1,130280,0,72259,1,95630,0,257034,1,108619,1,356594,1,90722,1,43787,0,42916,0,116385,1,85881,1,58675,1,53860,13,1709493
446,MAC,44600035,44603117,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,57062,1,39770,1,53960,1,83005,1,1182,1,7706,0,92579,1,182813,1,100264,1,403928,1,75488,1,44246,1,25015,1,73896,1,108061,1,21160,1,2706,16,1372841
446,MAC,44600036,44600586,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,43103,1,21852,0,38250,1,62824,1,124899,1,77611,0,78229,0,226810,1,117096,1,66035,1,167308,0,48151,0,23714,0,85330,1,115301,0,31671,1,52221,10,1380405
446,MAC,44600036,44601332,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,26590,1,29348,1,97272,1,77857,1,2090,1,34971,0,143177,0,310779,0,73425,1,121953,1,74211,1,2565,1,26201,0,163157,0,120606,1,89290,1,102258,12,1495750
446,MAC,44600036,44601778,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,65377,0,94100,1,61126,0,88110,1,119627,1,58166,0,77978,1,165482,1,115656,1,98590,1,61773,0,46871,1,14504,1,73591,0,14086,1,155287,0,37272,11,1347596
446,MAC,44600036,44602535,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,27351,1,56142,1,124159,1,68009,0,113627,1,67916,0,53500,1,152278,1,149755,1,172320,1,136081,1,69350,1,43619,1,121023,1,65099,0,2192,1,91178,14,1513599
446,MAC,44600037,44602282,06MS,44600,44600,MAC0004,4460000,0,2,1,0,0,A,A,313,43,1,57425,0,43091,1,75384,1,66799,0,2132,0,15294,0,97152,0,101773,0,42517,1,84508,1,165966,1,217881,1,29677,1,144927,0,44285,0,73586,1,52402,9,1314799
446,MAC,44600037,44601469,06MS,44600,44600,MAC0004,4460000,0,2,1,0,0,A,A,313,43,1,45722,1,42341,0,91348,1,89337,0,46080,1,27308,0,107736,0,323168,1,176088,1,90592,1,179568,1,81574,1,59145,0,155974,1,124270,1,61710,1,58227,12,1760188
446,MAC,44600039,44601389,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,81185,1,35623,0,56558,0,85179,0,83337,0,59499,0,83016,0,204274,1,107991,1,61409,0,98400,0,37828,0,15074,0,75272,1,77833,0,28355,1,71496,6,1262329
446,MAC,44600039,44602845,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,71157,1,49645,1,109478,0,25229,1,22155,1,2110,0,42457,1,138300,0,42874,1,131694,1,71924,1,28859,1,20190,0,64748,1,88601,0,19928,0,127984,11,1057333
446,MAC,44600041,44600796,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,52482,1,39214,1,16161,0,65629,1,110985,0,21686,1,55737,1,135420,0,33274,1,76085,1,237442,1,39946,1,16519,0,77773,0,33738,1,41696,1,62387,12,1116174
446,MAC,44600042,44601188,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,0,36726,1,41603,1,31995,0,75858,0,75558,1,63964,0,71759,1,145402,1,94016,1,298673,1,91319,1,25310,0,34128,1,92331,1,74075,1,8119,1,51992,12,1312828
446,MAC,44600042,44602613,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,41959,1,40228,1,89090,0,54653,1,117291,1,67436,0,87355,0,147708,1,126752,0,164337,1,142039,1,47905,1,41313,0,132678,1,87613,0,96243,1,178498,11,1663098
446,MAC,44600042,44600396,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,29318,1,28127,1,2427,1,64623,1,140073,1,38854,0,75696,1,111966,1,143806,1,116260,1,63524,1,32376,1,20101,1,93359,1,94433,1,74011,1,48722,16,1177676
446,MAC,44600043,44601351,06MS,44600,44600,MAC0008,4460000,0,2,1,0,0,A,A,313,43,0,55922,1,90625,1,107267,1,87771,1,96777,0,40030,1,99822,0,173942,0,176273,1,333065,1,111947,1,28164,1,19404,1,123002,0,37789,0,59950,0,42360,10,1684110
446,MAC,44600043,44601488,06MS,44600,44600,MAC0008,4460000,0,2,1,0,0,A,A,313,43,1,33883,1,64316,1,2017,1,71950,1,94253,1,38368,1,105109,1,165498,1,89695,0,236125,1,95729,1,91817,1,18147,0,138320,1,105125,1,63720,1,87119,15,1501191
446,MAC,44600043,44601987,06MS,44600,44600,MAC0008,4460000,0,2,1,0,0,A,A,313,43,1,33067,1,33314,1,92052,0,237106,1,177579,0,112987,1,67448,1,249555,1,202039,1,228173,1,133335,1,28954,1,45708,0,82038,0,109110,1,55239,1,51676,13,1939380
446,MAC,44600043,44600915,06MS,44600,44600,MAC0008,4460000,0,2,1,0,0,A,A,313,43,1,46154,1,36297,1,998,0,75844,1,111760,0,49191,0,77097,1,212577,0,202099,1,242300,1,104615,1,2486,0,48557,1,111330,0,36764,1,129854,1,58072,11,1545995
446,MAC,44600044,44602219,06MS,44600,44600,MAC0005,4460000,0,2,1,0,0,A,A,313,43,1,38798,1,87119,1,60481,1,72612,1,113904,0,47738,0,128207,0,186887,0,142208,0,222790,1,68991,1,55241,0,39895,0,105489,1,134444,1,7351,1,150312,10,1662467
446,MAC,44600044,44601248,06MS,44600,44600,MAC0005,4460000,0,2,1,0,0,A,A,313,43,1,53429,1,43050,1,50607,1,87496,1,174857,1,73053,0,83619,1,187644,0,122809,0,59983,0,141365,0,23154,0,59772,1,135400,0,103650,0,116284,0,86449,8,1602621
446,MAC,44600044,44600735,06MS,44600,44600,MAC0005,4460000,0,2,1,0,0,A,A,313,43,1,91853,0,28174,1,36162,1,78010,1,100257,1,92111,0,36962,1,183016,1,138953,1,209385,1,81010,0,48044,1,22550,0,98399,1,94214,1,68520,1,78377,13,1485997
446,MAC,44600045,44600390,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,0,46665,1,33439,0,6752,1,97468,0,115984,0,14849,0,73588,1,119841,0,88205,0,96487,1,191631,1,86515,0,15868,0,59282,1,45902,0,87420,1,579230,7,1759126
446,MAC,44600045,44601845,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,38086,1,32497,0,1401,1,83477,0,107126,1,31805,1,79971,0,142729,1,126183,0,84584,1,214847,1,59034,1,41492,1,91690,0,28455,1,116967,1,100708,12,1381052
446,MAC,44600045,44602742,06MS,44600,44600,MAC0003,4460000,0,2,1,0,0,A,A,316,43,1,63870,1,25506,1,6431,1,61383,1,190464,1,36913,0,310874,1,151576,0,104171,0,253179,1,86465,1,48909,1,14061,0,73665,0,16500,1,37494,1,44002,12,1525463
702,SGP,70200001,70205783,06MS,70200,70200,SGP0203,7020000,0,2,1,0,0,A,A,313,43,0,64560,1,47316,1,2317,0,109249,1,97224,0,123012,0,66185,0,146693,1,84933,0,215588,1,92619,1,36196,1,19701,1,80470,1,72871,1,68406,1,80175,11,1407515
702,SGP,70200002,70204288,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,23877,1,27235,1,38423,1,59905,1,57496,1,36213,1,59536,1,133536,1,76569,1,149664,1,3180,1,45265,1,10936,1,84376,1,63547,1,38541,1,34501,17,942800
702,SGP,70200003,70202056,06MS,70200,70200,SGP0203,7020000,0,2,1,0,0,A,A,313,43,1,59803,0,66268,1,74222,0,107364,1,165697,0,143997,0,88606,1,154584,1,203875,0,68166,1,14199,1,2122,1,30052,0,165459,1,122840,0,102358,0,82707,9,1652319
702,SGP,70200006,70205821,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,42898,1,30619,1,77709,0,75325,1,77842,0,56367,0,57841,0,155369,1,84322,1,82073,1,116862,0,72666,1,30975,0,132577,0,63258,1,52837,1,63152,10,1272692
702,SGP,70200007,70200544,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,42474,1,24555,1,33135,1,55454,1,91896,0,34158,1,32813,1,114114,0,72267,0,40618,1,32601,1,16901,1,16706,1,106552,1,58249,0,1054,1,106042,13,879589
702,SGP,70200008,70200206,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,0,65197,1,85952,1,4443,0,2387,1,4248,0,129109,0,128596,1,235476,1,205779,0,134852,1,114225,1,40301,1,23619,0,131780,0,127724,0,35277,0,85183,8,1554148
702,SGP,70200009,70206660,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,21672,1,40587,1,48761,0,85879,1,93652,1,50124,1,64415,0,130771,1,57822,0,42053,1,38229,1,67876,1,48112,1,112071,1,59160,1,46313,1,35271,14,1042768
702,SGP,70200010,70205692,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,52507,1,44183,1,45068,0,65976,1,82921,1,68496,0,51417,0,191942,1,93546,1,150934,0,53897,0,4683,1,26527,0,128070,1,75846,0,49825,1,55823,10,1241661
702,SGP,70200011,70202334,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,0,46877,0,58021,1,93779,1,109899,1,206159,0,81334,0,63161,1,194614,0,170244,0,88656,0,73499,0,91717,1,38731,0,47526,1,103695,0,103902,1,4575,7,1576389
702,SGP,70200012,70201447,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,36226,0,29389,1,98108,1,83757,1,120055,1,87033,1,104038,1,141934,1,172613,1,264517,1,107084,1,62725,1,31543,0,101008,1,111145,1,77749,1,167451,15,1796375
702,SGP,70200013,70201972,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,46169,1,44256,1,85150,1,72064,1,90224,1,41889,0,144359,1,141269,1,240232,1,155618,1,96306,1,57663,1,22420,1,96636,1,50907,1,73276,0,97624,15,1556062
702,SGP,70200014,70205475,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,32272,1,50752,1,78572,1,158627,1,185715,0,157631,0,193041,1,151073,0,84448,1,59503,0,270250,1,68665,1,41059,0,226598,1,92159,1,112424,1,199754,12,2162543
702,SGP,70200015,70201011,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,0,65374,1,52826,1,52735,0,48955,1,147365,0,38634,0,48298,0,51555,0,74959,0,31545,0,65369,1,83988,1,15169,0,52822,0,11611,0,161651,1,321830,6,1324686
702,SGP,70200019,70204482,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,56176,1,72129,1,72493,1,126994,1,99322,1,59580,1,73995,1,157794,1,126490,1,223381,1,69217,0,81509,1,35714,1,221659,1,108936,1,116293,1,92840,16,1794522
702,SGP,70200020,70202570,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,17714,0,22782,0,25582,0,66739,0,28163,1,14284,0,33611,0,57065,0,36139,0,43921,0,9493,0,66927,1,23063,0,14364,1,9979,1,42474,1,41393,6,553693
702,SGP,70200022,70203170,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,29998,1,42391,1,69609,1,60751,1,86956,1,141342,0,53849,1,138402,1,101794,0,101473,1,150343,1,64529,1,18265,0,133772,0,163867,1,71321,1,66505,13,1495167
702,SGP,70200023,70206601,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,27335,1,41867,1,2324,1,81300,1,103224,1,109839,0,82708,0,300817,1,172038,0,68339,1,98858,1,52904,1,24693,1,122538,1,93255,1,1853,0,134214,13,1518106
702,SGP,70200024,70200701,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,36053,1,25976,1,62727,1,96925,1,91828,0,60034,1,76230,1,135521,0,134387,1,113079,1,32469,1,28568,1,57731,0,107126,0,136156,1,50925,1,118104,13,1363839
702,SGP,70200025,70203782,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,25178,1,77636,0,22486,0,55580,1,93576,0,31634,1,102948,0,274073,0,141305,1,77994,0,109255,1,100813,1,16912,0,68524,0,65579,1,55927,1,88071,9,1407491
702,SGP,70200027,70203191,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,24747,0,51517,1,47239,1,72938,1,76612,1,51126,0,52106,1,170157,1,121350,1,97915,1,71860,1,108222,1,29502,0,157993,0,367035,1,95063,1,46520,13,1641902
702,SGP,70200028,70203688,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,37585,1,36493,1,86033,1,126703,1,120877,0,47585,0,87320,0,247507,0,103883,1,66017,1,191376,1,50453,1,40533,0,36829,1,83319,1,188285,1,126569,12,1677367
702,SGP,70200029,70203558,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,58116,1,56871,1,68275,1,103378,1,110815,1,46494,0,98480,0,207526,1,150376,1,140502,1,83173,1,121011,1,27257,0,121967,1,32859,0,67228,0,85017,12,1579345
702,SGP,70200030,70206192,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,39010,1,45478,1,68837,1,61961,1,89718,1,24888,0,82830,0,186937,1,106121,1,34470,1,35646,0,94445,1,16625,0,68393,0,11514,1,36122,1,18001,12,1020996
702,SGP,70200034,70202003,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,45273,0,22677,1,66028,0,91869,1,94826,0,93888,0,59669,0,214369,0,72540,1,39661,1,136243,1,52228,1,20197,0,70818,0,91506,1,44178,1,60883,9,1276853
702,SGP,70200036,70202281,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,53717,1,24045,1,26374,1,109336,1,88653,1,83773,0,56393,1,106152,1,125952,1,121828,1,124859,1,84624,1,50261,1,94877,1,73506,1,53487,1,44246,16,1322083
702,SGP,70200037,70202540,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,69244,1,27454,1,43341,1,39832,1,93188,1,39867,0,62104,1,157809,1,160848,0,128321,1,53799,1,49576,1,36011,1,136618,1,154193,1,50600,1,61183,15,1363988
702,SGP,70200038,70205953,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,127477,1,88640,1,159909,0,387944,0,69909,0,118966,1,27122,1,112906,1,82974,0,64777,1,41520,0,61228,1,36468,0,157822,1,118027,1,31234,1,96637,11,1783560
702,SGP,70200039,70203177,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,37358,1,61582,1,58368,1,110059,1,202483,0,55936,0,83375,1,207449,0,49941,0,38571,0,29767,1,83538,0,17988,1,138260,0,147509,1,73558,1,217400,10,1613142
702,SGP,70200040,70202860,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,49195,1,33618,1,55705,1,101589,1,135343,1,40258,1,58840,1,113669,1,99623,0,51801,1,99628,0,51587,1,22231,1,116238,1,98523,1,2742,1,43270,15,1173860
702,SGP,70200042,70201586,06MS,70200,70200,SGP0203,7020000,0,2,1,0,0,A,A,313,43,1,42523,1,58227,1,3668,1,101679,1,2915,0,67120,0,134999,1,183478,1,160255,1,227969,1,112775,1,119225,1,51416,0,153136,0,132361,0,84116,1,117121,12,1752983
702,SGP,70200043,70205754,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,54103,0,28268,1,1564,1,52549,1,71316,1,96160,0,73010,1,113558,0,76988,1,128768,1,73449,1,41314,1,27923,1,72131,1,54152,1,23774,1,96486,14,1085513
702,SGP,70200044,70200595,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,30034,1,30409,1,7475,1,125038,1,100268,1,56853,0,106677,1,151931,1,60709,1,132920,1,56817,1,70713,1,45992,1,102642,0,24569,0,39011,1,70635,14,1212693
702,SGP,70200045,70206145,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,22440,1,20557,1,53794,1,80877,1,95293,1,50933,1,171668,1,118571,1,115997,1,143598,1,90622,1,66674,1,24614,1,119213,0,95833,1,73091,1,72629,16,1416404
702,SGP,70200046,70201055,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,0,32909,1,21524,1,59586,1,2748,0,111447,0,22599,0,62375,0,78722,0,275959,0,63038,0,78261,1,283979,0,30602,0,37714,0,110143,0,238984,0,256676,4,1767266
702,SGP,70200047,70205883,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,25675,1,46163,1,17989,1,118462,1,111858,1,168318,0,93055,1,207901,1,80768,0,115884,1,85255,1,43460,0,30128,0,129808,0,89361,1,43843,1,53229,12,1461157
702,SGP,70200048,70204431,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,27749,0,33422,1,26004,1,45024,1,123778,1,30886,0,38762,1,129794,1,72702,0,51193,1,47267,1,22020,1,13190,0,77092,0,52844,0,1441,0,28278,10,821446
702,SGP,70200049,70202976,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,52886,1,37588,1,58173,1,91125,1,82624,0,78382,0,45496,1,126788,1,91857,1,125741,1,59194,1,99704,1,21067,1,84183,0,67910,1,17677,1,36854,14,1177249
702,SGP,70200051,70206113,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,42712,0,42620,1,71891,0,55176,1,117673,0,66650,0,39559,0,139971,1,118385,1,20355,1,88810,1,36263,1,26756,1,96261,0,57680,1,28381,0,60191,10,1109334
702,SGP,70200052,70206604,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,45425,1,38775,1,61399,0,63656,1,54777,0,27232,1,60514,1,157788,1,88001,1,31054,1,138036,1,65945,0,22465,0,61483,0,26935,0,34542,0,35272,10,1013299
702,SGP,70200053,70200220,06MS,70200,70200,SGP0203,7020000,0,2,1,0,0,A,A,313,43,1,36217,0,30836,0,51442,0,77484,0,122604,1,32636,1,73398,1,165978,0,86289,1,158849,1,66015,1,51806,1,32053,0,93540,0,39738,0,49762,1,53883,9,1222530
702,SGP,70200054,70206638,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,58024,1,108766,1,89660,0,103198,1,131719,1,26703,0,86560,1,140055,1,112765,1,125469,1,116008,1,55509,1,43339,0,96567,1,61532,1,66062,1,79686,14,1501622
702,SGP,70200055,70204241,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,31357,1,80542,1,41242,1,42447,0,50913,0,25602,0,71109,1,126936,0,47843,1,53795,1,101872,1,35255,0,19013,1,73839,0,44591,1,52682,0,89874,10,988912
702,SGP,70200056,70200020,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,24533,0,21616,1,41991,0,40408,1,4470,1,19904,1,28634,0,86522,0,85434,1,91518,0,49518,0,28275,0,11270,0,69814,0,8528,1,85303,0,20965,7,718703
702,SGP,70200057,70203348,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,66554,1,48915,1,130083,1,117089,1,178790,0,89450,0,74422,0,359381,1,166112,1,34463,1,101845,1,43735,1,21380,1,74385,0,54965,0,69130,0,83328,11,1714027
702,SGP,70200058,70202393,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,31189,0,36862,1,41232,1,73923,0,113530,1,67782,1,113699,1,268601,1,78053,1,69955,1,70328,1,70714,1,45221,1,143226,1,353635,0,91100,1,67672,14,1736722
702,SGP,70200059,70204152,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,17964,0,25631,1,78385,1,85869,1,2536,0,78390,0,46983,0,113038,0,34884,0,59473,1,140197,1,42228,1,15528,1,127372,0,15077,0,65549,0,53440,8,1002544
702,SGP,70200060,70206607,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,40337,1,32560,1,89189,1,3048,1,105690,1,55843,0,162121,1,175984,0,131821,0,54393,1,91155,1,35765,1,16886,1,118571,0,65279,1,40031,1,58852,13,1277525
702,SGP,70200061,70206289,06MS,70200,70200,SGP0203,7020000,0,2,1,0,0,A,A,313,43,1,40572,0,38955,0,179943,0,71157,0,32518,0,17601,0,640776,0,416285,0,197830,0,223041,0,4395,0,72818,1,36909,0,83604,0,58800,0,58734,0,45733,2,2219671
702,SGP,70200062,70203532,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,26375,1,34465,1,36951,0,77807,1,124345,1,44840,1,157767,1,142235,1,87712,1,140382,1,121615,1,46499,1,23324,1,93515,1,72942,1,35233,1,43865,16,1309872
702,SGP,70200064,70204074,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,85862,1,43145,1,90974,1,131806,1,1943,0,59083,1,101783,0,278483,1,151845,0,121132,1,189423,1,81615,1,28912,1,155788,1,210604,0,85244,0,9554,12,1827196
702,SGP,70200067,70206275,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,23961,1,51722,0,72104,0,72416,1,78646,1,55835,0,97543,1,109899,0,180082,0,172482,1,57267,1,97184,1,23423,0,141422,1,78664,1,51005,1,44100,11,1407755
702,SGP,70200068,70203185,06MS,70200,70200,SGP0203,7020000,0,2,1,0,0,A,A,313,43,1,35457,1,44024,1,66058,0,63090,0,87641,1,36325,0,52761,1,186466,0,72128,0,117570,0,87195,0,35969,1,14228,1,152009,1,147148,1,96880,1,101378,10,1396327
702,SGP,70200069,70205762,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,0,63802,0,130936,1,87845,1,75586,1,176765,1,93338,0,189980,1,109002,0,145003,1,61212,1,161029,1,39244,1,21057,0,86358,1,50464,1,56982,0,36585,11,1585188
702,SGP,70200070,70204179,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,25261,1,80221,0,47372,0,55901,1,94099,0,34478,0,62057,1,207764,0,66143,1,62270,0,79765,0,85071,1,29155,0,87559,0,60052,1,30690,1,59936,8,1167794
702,SGP,70200071,70205215,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,67859,1,51090,1,61890,1,81956,1,129266,1,50799,0,76025,0,151190,1,109851,1,284046,1,97429,1,85162,1,18339,1,102126,0,80451,1,7761,1,25582,14,1480822
702,SGP,70200073,70205495,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,0,135451,1,43600,1,47022,1,86796,1,58196,1,36343,0,42165,0,253354,1,138728,1,212886,1,82994,1,70907,1,24907,1,57709,1,59746,1,52838,1,40927,14,1444569
702,SGP,70200074,70200905,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,45382,1,54627,1,20533,0,118916,1,29580,1,70943,0,78704,0,173159,1,97493,0,68082,0,70825,1,72141,1,24042,1,124833,1,121815,1,83949,0,157427,11,1412451
702,SGP,70200075,70202806,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,46506,1,66361,1,76274,0,52632,1,220253,1,54558,1,82842,1,119896,1,142224,1,61189,0,62559,0,46095,1,10996,0,107006,1,91702,1,54918,1,23814,13,1319825
702,SGP,70200076,70203416,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,41854,1,25977,1,41959,1,69274,1,5360,0,34418,0,59077,1,275963,0,107731,0,71353,1,83431,1,59990,0,20660,1,131431,1,97787,0,16202,1,85503,11,1227970
702,SGP,70200077,70206352,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,33450,1,54914,1,107560,0,75336,1,129241,0,86139,0,66819,0,196102,0,76182,0,76972,0,120491,1,181026,1,19534,1,155693,1,65185,0,119493,1,86394,9,1650531
702,SGP,70200078,70204227,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,48497,1,28272,1,64060,1,79358,1,1202,1,62676,1,86187,1,229468,1,237760,0,207656,1,140153,1,84253,1,16944,0,87869,1,96402,0,31236,1,176855,14,1678848
702,SGP,70200080,70202496,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,20367,1,25200,0,43419,1,64778,1,61753,1,72149,1,40465,1,189971,1,85446,1,247696,1,61630,1,22711,1,16602,1,83449,1,78598,1,62370,1,43581,16,1220185
702,SGP,70200081,70204037,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,0,25842,0,126167,0,54117,0,46137,0,69969,0,30902,0,77856,0,130092,0,32360,1,24273,0,27987,0,28209,0,33624,0,24210,0,40557,0,160905,0,351859,1,1285066
702,SGP,70200083,70204930,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,0,22976,1,46480,0,27046,0,51047,1,73777,1,80199,0,67158,0,235155,0,95829,0,44638,0,74703,1,139210,0,14006,0,120428,0,28781,1,112206,1,61199,6,1294838
702,SGP,70200084,70203837,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,19596,1,45023,1,56072,0,48308,0,228575,1,146543,0,147578,1,164949,0,36627,1,170245,0,29349,1,24283,1,23980,0,184225,0,92315,0,36373,0,105602,8,1559643
702,SGP,70200084,70203074,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,22160,1,29963,1,74626,1,69718,1,153403,0,42926,0,89968,0,175838,0,112555,0,53925,1,11653,0,2622,0,18852,0,117661,0,53556,0,62684,0,123714,6,1215824
702,SGP,70200085,70205520,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,1,50473,1,41514,1,91309,1,95908,1,129502,0,26828,0,133284,1,395879,1,250820,1,141221,1,90932,0,168217,1,16378,0,103419,0,14121,1,53039,0,32777,11,1835621
702,SGP,70200086,70205557,06MS,70200,70200,SGP0101,7020000,0,2,1,0,0,A,A,313,43,0,37527,1,46968,1,44030,1,69302,1,104330,0,105883,1,96353,0,196200,0,66509,0,53322,0,120614,0,172942,1,21578,1,76486,1,66288,1,2852,0,59848,9,1341032
702,SGP,70200087,70205647,06MS,70200,70200,SGP0201,7020000,0,2,1,0,0,A,A,313,43,1,36928,0,24172,1,76687,0,53286,1,80130,1,39633,1,50017,1,89436,0,91798,0,36295,1,48101,1,75096,1,28132,1,94519,1,74781,1,57803,1,36532,13,993346
